1.000000e-03	4.943671e-01
4.100000e-02	4.938568e-01
8.100000e-02	4.923721e-01
1.210000e-01	4.899065e-01
1.610000e-01	4.864493e-01
2.010000e-01	4.819855e-01
2.410000e-01	4.764964e-01
2.810000e-01	4.699597e-01
3.210000e-01	4.623502e-01
3.610000e-01	4.536416e-01
4.010000e-01	4.438086e-01
4.410000e-01	4.328308e-01
4.810000e-01	4.206996e-01
5.210000e-01	4.074281e-01
5.610000e-01	3.930665e-01
6.010000e-01	3.777237e-01
6.410000e-01	3.615924e-01
6.810000e-01	3.449725e-01
7.210000e-01	3.282770e-01
7.610000e-01	3.120019e-01
8.010000e-01	2.966601e-01
8.410000e-01	2.827043e-01
8.810000e-01	2.704913e-01
9.210000e-01	2.603158e-01
9.610000e-01	2.524941e-01
1.001000e+00	2.474084e-01
1.041000e+00	2.453336e-01
1.081000e+00	2.460178e-01
1.121000e+00	2.485890e-01
1.161000e+00	2.520763e-01
1.201000e+00	2.558247e-01
1.241000e+00	2.595006e-01
1.281000e+00	2.629621e-01
1.321000e+00	2.661625e-01
1.361000e+00	2.690979e-01
1.401000e+00	2.717824e-01
1.441000e+00	2.742368e-01
1.481000e+00	2.764830e-01
1.521000e+00	2.785423e-01
1.561000e+00	2.804341e-01
1.601000e+00	2.821758e-01
1.641000e+00	2.837830e-01
1.681000e+00	2.852691e-01
1.721000e+00	2.866463e-01
1.761000e+00	2.879250e-01
1.801000e+00	2.891148e-01
1.841000e+00	2.902236e-01
1.881000e+00	2.912590e-01
1.921000e+00	2.922274e-01
1.961000e+00	2.931345e-01
