0.001	4.137189531327803e-06
0.041	0.0069344374086614145
0.081	0.026843638624308518
0.121	0.05913088447292252
0.161	0.102939548372569
0.201	0.15730884691628788
0.241	0.22131194928236114
0.281	0.2941542805291291
0.321	0.3752228543444279
0.361	0.46408383372969914
0.401	0.5604186140895103
0.441	0.6638736910476009
0.481	0.7738233388877759
0.521	0.8891950071414642
0.561	1.0087274814101483
0.601	1.1317221935850164
0.641	1.2585650249113787
0.681	1.39059507111696
0.721	1.5297671058257258
0.761	1.6784822327995672
0.801	1.8395589267462484
0.841	2.016076375067782
0.881	2.21036450725178
0.921	2.419721455627644
0.961	2.6222874747783633
1.001	2.7548770299725995
1.041	2.76357092803255
1.081	2.7020783557008605
1.121	2.629397837763636
1.161	2.563010721673057
1.201	2.5057171667577145
1.241	2.4568473256584755
1.281	2.4150906710490307
1.321	2.3791938650352216
1.361	2.3481079585923728
1.401	2.3209888748167793
1.441	2.297164074371447
1.481	2.276097308639373
1.521	2.2573584707499195
1.561	2.2405998213666787
1.601	2.2255379117116454
1.641	2.2119398040343032
1.681	2.1996124387248126
1.721	2.188394635669979
1.761	2.178150806868275
1.801	2.1687663016390735
1.841	2.1601432432524774
1.881	2.1521979361961066
1.921	2.144858194856526
1.961	2.1380614719060906
